household_email,appliance_number,model,btu,capacity,temperature,energy_source,manufacturer_name
sturinetti@sumace.com,9,Tiperedgentor,5150,11.9,119,thermosolar,Partinax Direct Company
sturinetti@year-job.com,1,Uppickefin,3790,24.9,134,electric,Surfropover
sturinetti@year-job.com,3,Partinommor,4953,34.1,96,gas,Emcadentor International
suyetake@plussunin.com,3,Surzapistor,9555,65.5,NULL,electric,Barcadicantor Group
svillanueva@year-job.com,1,Supsapinex,5166,13.1,111,electric,Tipnipover Direct
svillanueva@year-job.com,3,Tipquestonex,5789,40,158,electric,Upsapexan Group
svocelka@zotware.com,3,Zeepebar,8133,30.4,170,electric,Tuppickor
sweight@rundofase.com,3,Surwerpan,6187,28.4,NULL,electric,Cipsapex
swesterbeck@zencorporation.com,2,Winjubilistor,11420,41.8,119,gas,Remunopin
swesterbeck@zencorporation.com,4,Upbanaquar,12167,17.8,127,electric,Cipnipollistor
swhobrey@zumgoity.com,1,Tiptanover,12376,58.2,155,gas,Cipfropefar
swieser@rundofase.com,4,Bartinegistor,9335,56.7,161,electric,Zeebanar
swildfong@lexiqvolax.com,1,NULL,5533,73.3,92,electric,Indimplover Inc
swildfong@lexiqvolax.com,7,NULL,4187,42.4,NULL,electric,Happebantor
swolfgramm@opentech.com,2,Barmunplan,5001,31.8,144,electric,Surdudimor
swolny@gogozoom.com,2,Parmunommower,6191,40.2,94,electric,Uptinover
syaw@stanredtax.com,1,Upglibover,3640,22.4,135,gas,Empickopentor Holdings
syaw@stanredtax.com,2,Emtanefin,3400,12.6,109,gas,Endhupover Direct
tadkin@dambase.com,1,Zeetanefistor,14027,45.8,227,gas,Hapfropentor International Group
tadkin@year-job.com,3,Zeewerpepistor,6086,18.5,NULL,electric,Lomwerpar WorldWide Inc
tagramonte@cancity.com,2,Kliquestower,5406,18.5,97,thermosolar,Qwieristor Company
tahle@rundofase.com,2,Winglibex,7517,23.8,112,gas,Qwicadedistor Direct Group
tbaltimore@dambase.com,2,Tiptanamex,8357,58.3,93,electric,Dopwerpentor Direct Corp.
tberganza@bioplex.com,1,Uppickicistor,6319,44.1,104,heat pump,Lomwerpar WorldWide Inc
tberganza@bioplex.com,3,Grodimefar,7857,65.4,91,gas,Superistor Corp.
tbevelacqua@iselectrics.com,2,Surwerponistor,10516,47.5,NULL,electric,Zeeglibadar Holdings Corp.
tbirkner@zoomit.com,2,Gropebonover,6191,42.7,185,thermosolar,Tipfropaquin Holdings Company
tblunk@warephase.com,2,Winhupommor,3998,22.1,104,heat pump,Trusapicator
tblunk@warephase.com,3,Tupkilepin,5349,24.8,101,heat pump,Bartaneficator WorldWide
tbrachle@codehow.com,4,NULL,4751,60.1,103,electric,Tupfropazz Holdings Corp.
tbreland@finjob.com,2,NULL,6571,83.9,165,gas,Barbanedgex Direct
tbriddick@golddex.com,2,Adhupedgistor,6944,43.6,114,electric,Rapfropistor Direct
tbriddick@warephase.com,1,Rapwerpimazz,8928,23.6,94,electric,Tippebex International
tbrideau@fasehatice.com,2,Tuprobaquazz,4932,14.6,110,electric,Frojubupax Corp.
tbrideau@fasehatice.com,3,Dopmunistor,4771,68.3,NULL,gas,Emsipimax Holdings
tbrucato@singletechno.com,3,Bareronan,5449,52.1,NULL,thermosolar,Reweror Holdings Company
tbubash@year-job.com,1,NULL,9059,98.5,237,electric,Thrupebonor
tcaudy@conecom.com,3,Varjubaquan,8703,35,106,heat pump,Superistor Corp.
tchaffins@konex.com,1,Qwirobador,10835,17.9,133,electric,Parwerupor Corp.
tchaffins@konex.com,2,Tuperewex,8868,74.3,132,gas,Hapcadax Holdings Inc
tchaffins@lexiqvolax.com,1,Truwerpantor,3098,64,145,gas,Tipnipover Direct
tchaffins@lexiqvolax.com,3,Repebanistor,3379,53.1,126,electric,Qwiglibin Holdings
tchaffins@statholdings.com,3,Tipwerpollor,3773,51.4,117,electric,Doperin
tchavous@fasehatice.com,1,Gronipax,2611,107.4,133,electric,Unweropax Direct
tchavous@fasehatice.com,3,Klipickackazz,2161,76.4,NULL,electric,Winmunepar
tclaucherty@toughzap.com,4,Grotumollar,5898,48.9,119,electric,Surzapar WorldWide
tcloney@openlane.com,2,Supvenex,10441,73.7,163,electric,Qwitumegentor Direct Inc
tcomnick@yearin.com,1,Qwikilin,4717,44,145,electric,Tuppickin
tcorrington@y-corporation.com,3,Renipefazz,5461,48.2,119,electric,Suptanantor Group
tcorrington@y-corporation.com,4,NULL,5964,16.2,145,heat pump,Zeefropex International Company
tcrupi@xx-holding.com,1,Hapglibamower,13534,52.6,NULL,electric,Zeebanar
tdelasancha@konex.com,8,Upsapinentor,5574,13.6,158,thermosolar,Adpickar International
tdelasancha@konex.com,9,Qwiweristor,5188,19.7,221,thermosolar,Qwidudentor International
tdeleo@ontomedia.com,1,Cipsapar,4916,56.4,NULL,electric,Klijubar Holdings
tdeleo@ontomedia.com,3,Winmunedover,4131,18.7,98,electric,Inrobin International
tdevreese@plusstrip.com,2,NULL,5904,11.2,NULL,heat pump,Supmunor Group
tdevreese@plusstrip.com,5,Pardudackan,6554,82.4,97,electric,Surzapar WorldWide
tdhamer@mathtouch.com,2,NULL,8900,30.3,103,electric,Fropebepantor Inc
tdhamer@mathtouch.com,4,Raptumantor,4114,37.5,NULL,electric,Lomcadar Corp.
tdilello@goodsilron.com,2,Barnipower,5829,55.7,137,thermosolar,Barpickover International
tdinos@sonron.com,1,Tupkilentor,1938,11,106,electric,Zeejubomman
tdinos@sonron.com,2,Remunackex,1799,67.5,140,gas,Unhupicazz International Inc
tdopico@konex.com,3,NULL,4346,45.3,160,electric,Inweradazz International Company
tdopico@konex.com,5,Supsapax,5402,37.6,181,electric,Qwiwerpistor WorldWide
tdorshorst@sunnamplex.com,1,NULL,10811,13.8,NULL,heat pump,Unwerinan Direct
tdorshorst@sunnamplex.com,2,Rapdimefistor,10930,73.7,137,electric,Partinazz
tdorshorst@sunnamplex.com,3,Parkilollicator,11297,103.5,179,electric,Intinicower
tdubaldi@green-plus.com,2,Supsapazz,8372,15.2,138,heat pump,Zeefropicator Direct
tdubaldi@green-plus.com,4,Thrudimommor,10216,61.9,112,heat pump,Trusipplex International
teanes@plussunin.com,2,Pardudefover,8726,16.7,127,gas,Monpebinin WorldWide
teanes@plussunin.com,4,NULL,6625,14.9,97,heat pump,Grohupefantor International Company
temard@zotware.com,1,Unglibedgor,12945,44.7,91,electric,Dophupentor Direct Company
temigh@faxquote.com,1,Tipjubommover,6443,70.9,212,gas,Rezapupar Direct Company
tennaco@dalttechnology.com,2,Qwibanollower,6886,37.4,126,electric,Tupvenax Direct
tfallick@xx-zobam.com,4,Qwisapefan,6614,75.4,NULL,electric,Hapvenicator Direct
tfarrar@betasoloin.com,4,Unbanopover,8791,22.4,NULL,thermosolar,Uprobar
tferencz@rantouch.com,4,NULL,8217,13.5,120,gas,Tippickopin Direct
tfillingim@ron-tech.com,2,Supkilantor,8428,21.1,125,electric,Adtanazz Group
tfillingim@ron-tech.com,3,Kliwerpistor,11424,57.5,NULL,electric,Adcadimin International
tfrerking@sumace.com,4,Adcadplar,9044,32.7,177,gas,Lomquestadan International
tgalam@doncon.com,2,NULL,7545,13.3,NULL,electric,Tiperefex
tgalam@doncon.com,4,Qwirobicator,5952,77.5,132,electric,Happebantor
tgehrett@ganjaflex.com,3,Winfropadistor,7859,18,97,thermosolar,Klitumaman Group
tgehrett@nam-zim.com,3,Thrupickax,10825,17,NULL,gas,Raperin Holdings Company
tgehrett@nam-zim.com,4,Zeedudover,11677,38.8,157,thermosolar,Winquestonin Direct Group
tgellinger@blackzim.com,4,Enddiman,4267,89.9,134,electric,Frowerupar
tgesick@green-plus.com,1,Emkilollentor,7192,62.3,143,electric,Klibanedgor Holdings
tgesick@green-plus.com,2,Inbanistor,5588,43,110,electric,Bartumanar Direct
tgesick@green-plus.com,5,Thrudimewin,5732,58.9,229,electric,Dopjubimex International
tglick@opentech.com,4,Doppickador,6441,32.3,191,electric,Hapkilantor
tgwalthney@mathtouch.com,2,NULL,2911,19,168,gas,Unhupicazz International Inc
tgwalthney@mathtouch.com,3,Thrucadicover,3144,10.2,92,thermosolar,Montinor International Group
thalsey@y-corporation.com,3,Tupsapaquor,3769,42.8,109,electric,Dopjubupicator
tharnos@fasehatice.com,1,Varfropar,9005,14.5,NULL,electric,Varwerpewax Holdings
tharoldson@groovestreet.com,3,Mondimamentor,6708,11.8,NULL,thermosolar,Dopnipan WorldWide Company
thixenbaugh@plexzap.com,1,Doppebicar,7618,27,137,heat pump,Cipwerponazz Holdings
thixenbaugh@plexzap.com,5,NULL,8109,21.4,158,gas,Monfropor
thixenbaugh@plexzap.com,6,Thrujubepor,8147,35.1,156,electric,Qwicadegazz Holdings Group
thudnall@kan-code.com,4,NULL,3879,32.1,180,electric,Adtumower International
thudnall@konex.com,2,NULL,7924,64.1,149,electric,Klidudazz International
thusser@condax.com,2,Uptumazz,8096,42.7,107,electric,Hapvenicator Direct
tjulia@y-corporation.com,1,Trunipentor,16734,89,124,gas,Raperewex Holdings
tkarpin@konex.com,1,Parglibicantor,6537,52.8,114,electric,Frosipazz International Company
tkitty@betatech.com,1,NULL,10574,28.2,122,electric,Doptanonantor WorldWide
tkitty@betatech.com,3,Tipdudazz,8829,35.9,NULL,gas,Frojubicator
tknipp@green-plus.com,3,NULL,7752,56.6,101,electric,Barpickommantor Direct
tkorando@inity.com,1,Tiptanilentor,5701,13.8,175,gas,Lomsapimor WorldWide
tlabreche@blackzim.com,2,NULL,8340,37.3,109,gas,Thrududover Direct Company
tlace@groovestreet.com,3,Barmunicex,9345,22.8,113,electric,Raperin Holdings Company
tlacovara@sumace.com,1,Monpickefentor,9915,58.2,229,electric,Winjubentor Direct Group
tlawler@funholding.com,1,Haptanommazz,14273,30,120,thermosolar,Lomdimin International Company
tlinahan@sumace.com,1,NULL,6878,16.2,112,gas,Lomtumower Holdings Corp.
tlukasik@cancity.com,4,Suptanistor,3728,54.5,158,electric,Surerommazz International Company
tlukasik@finhigh.com,1,Thrusipex,8556,12.7,114,thermosolar,Tipwerimentor Holdings
tlungren@donquadtech.com,2,NULL,11324,38.8,179,thermosolar,Winfropanover International
tlungren@sunnamplex.com,1,Varwerpimentor,11882,80.2,110,electric,Retinomman International Corp.
tmaclead@openlane.com,3,Inzapexar,5923,16.6,NULL,gas,Tupdudar Direct
tmaile@zotware.com,3,NULL,7406,44.2,109,heat pump,Kliericator International
tmaile@zotware.com,4,Surtinex,8537,96.9,168,thermosolar,Upwerefower International
tmaisto@zathunicon.com,2,Refropackar,6258,55.1,90,thermosolar,Dopwerpin
tmaisto@zathunicon.com,3,Emvenar,5952,45.3,98,thermosolar,Parfropplower WorldWide Group
tmastella@zotware.com,1,Tuphupepax,3643,73.3,109,electric,Barjubentor Corp.
tmcnease@finjob.com,1,Tuppebonar,5955,20.9,192,electric,Surmunamex WorldWide
tmcrae@isdom.com,2,NULL,6015,29.5,108,heat pump,Endpickaquower International
tmeisel@faxquote.com,3,Parpebewex,7376,56.8,161,heat pump,Cipwerpower WorldWide Company
tmenter@dalttechnology.com,2,Indimedar,5523,93.2,NULL,gas,Montanex International
tmenter@dalttechnology.com,4,NULL,7136,26.7,147,gas,Upquestanan Company
tmodzelewski@treequote.com,1,Tipbanistor,2198,64.9,197,electric,Rapsipin Direct Inc
tmodzelewski@treequote.com,2,Frojubimex,2546,76.5,193,gas,Supdudex International Inc
tmodzelewski@treequote.com,3,Surcadefor,1993,15.4,202,gas,Winvenonar International
tmonarrez@codehow.com,3,Supbaninazz,4660,60.2,98,gas,Survenilex WorldWide
tmotley@groovestreet.com,1,Qwitumazz,5867,55.9,104,electric,Dopcadegax Holdings
tmotley@groovestreet.com,3,Emdiminicator,6358,61.4,142,heat pump,Hapkilantor
tmugnolo@plusstrip.com,1,Incadaquor,7757,27.9,113,electric,Resapollower Holdings
tnachor@domzoom.com,1,Varglibor,10966,17.3,117,gas,Adsapedex WorldWide Company
tnachor@finjob.com,4,Parpickaquor,5908,37.2,118,gas,Lomcadar Corp.
tnachor@year-job.com,2,Supjubax,3017,22.6,201,gas,Barpickamentor
tneither@nam-zim.com,1,Tipdudackan,8932,13.6,169,electric,Tupsipimower International Inc
tnievas@zoomit.com,3,NULL,7943,11.4,159,electric,Zeeglibadar Holdings Corp.
toldroyd@rantouch.com,5,Fronipazz,9308,31.1,170,gas,Adpickover International
tostolaza@donware.com,2,Partinadan,6457,10.9,101,thermosolar,Frosipazz International Company
tostolaza@donware.com,3,Frotumistor,7381,23.2,114,electric,Doptaninin Holdings Inc
tpagliuca@conecom.com,1,Winzapupantor,4655,43.6,131,thermosolar,Haprobedgazz
tpapasergi@zoomit.com,2,NULL,1630,53.2,143,gas,Adwericower Direct Inc
tparvis@scottech.com,1,Monnipefazz,7330,11.8,109,electric,Rapdudackower Holdings Group
tparvis@scottech.com,2,Klifropax,8321,23.6,101,electric,Parvenistor Direct Inc
tparvis@scottech.com,4,Thruquestegower,6883,36.5,105,gas,Tupnipopar
tperin@betatech.com,3,Fropebonover,4760,10.5,93,electric,Dopsipentor Direct Corp.
tperruzza@ron-tech.com,7,Endhupexin,3268,90.1,116,gas,Klikilar Holdings
trauser@sunnamplex.com,1,Gropebewar,3280,14.6,180,electric,Monjubin
treiber@dontechi.com,3,Tupjubefex,5480,13.9,102,electric,Supsapentor
treiber@inity.com,1,Winwerpazz,6244,25.1,133,thermosolar,Supsapentor
treiber@inity.com,2,Klipickewentor,6640,15.9,262,electric,Frorobex Holdings Group
treiber@xx-holding.com,2,Zeedudanax,8903,56.6,NULL,electric,Qwitanex WorldWide
trentfro@streethex.com,3,Tiprobicazz,2607,53.2,NULL,electric,Fromunommower Holdings Group
trestrepo@opentech.com,1,Grosipicator,8264,24.5,187,gas,Varrobegower Company
trestrepo@opentech.com,4,Barvenimistor,10034,21.9,153,electric,Klikilollex Holdings
trestrepo@opentech.com,5,Qwimunedgex,8165,41.3,108,heat pump,Tuppebax International
troyster@funholding.com,1,NULL,13739,76.4,217,thermosolar,Zeekilax
tsahagun@kinnamplus.com,1,Adfropackantor,12905,36.2,185,thermosolar,Parhupar
tsengbusch@singletechno.com,1,Klirobackistor,9848,11.6,NULL,electric,Zeejubex WorldWide
tsengbusch@singletechno.com,2,Emmunex,7553,19.6,111,electric,Varkilepover Direct
tsengbusch@statholdings.com,1,Surtanar,3635,49.4,143,gas,Lomquestadan International
tshealy@konmatfix.com,4,NULL,7766,63.1,189,thermosolar,Happickicator Direct
tshields@warephase.com,2,Tippickover,6805,44.6,110,electric,Varsipazz Direct
tshinko@scotfind.com,3,NULL,7082,29.4,103,thermosolar,Upkilex Holdings
tspringe@zotware.com,2,Dopsipax,7605,12.1,NULL,gas,Monwerexan International Corp.
tstem@rangreen.com,4,Advenplar,4989,15.2,163,gas,Klijubar Holdings
tstem@rangreen.com,6,Groquestantor,5586,68.9,NULL,heat pump,Winjubentor Direct Group
tstenseth@conecom.com,6,NULL,6578,50.7,112,electric,Barsipicator WorldWide
tstrassner@funholding.com,1,Zeequestan,7040,19.2,158,gas,Unpickewex
tstuer@singletechno.com,2,Kliquestimistor,9837,40.8,208,electric,Unquestor Direct Inc
tsuell@finhigh.com,1,Endpebexar,12207,21.9,126,thermosolar,Haphupentor Company
tsuell@xx-zobam.com,1,NULL,12627,13.8,114,thermosolar,Zeezapefin
tsyrop@ganjaflex.com,4,Intanommantor,7931,70.1,306,electric,Empebupazz Direct
tsyrop@sunnamplex.com,1,Adhupan,5261,43.5,238,gas,Rebanackower Direct
ttegarden@toughzap.com,1,Parzapefistor,4656,39.3,144,gas,Rapbanollax Holdings Corp.
tthyberg@year-job.com,1,NULL,6064,64.6,96,electric,Cipmunonover Holdings
ttoelkes@y-corporation.com,3,Rapvenower,7551,10,100,gas,Trupebin Holdings Group
ttromblay@streethex.com,2,Endsapaquistor,12749,67.2,NULL,electric,Qwicadedistor Direct Group
tupthegrove@blackzim.com,3,Ciptinamentor,6909,56.8,106,gas,Truzapazz Direct
tvanheusen@funholding.com,3,Unvenower,5343,30.6,211,thermosolar,Fropebex WorldWide
tvarriano@hottechi.com,1,NULL,5155,100.9,156,gas,Grofropistor Direct Company
twaymire@hatfan.com,1,Varfropicor,18643,12.4,158,electric,Klidudazz International
tweight@y-corporation.com,3,Adpebupicator,4472,71.7,118,electric,Surerommazz International Company
tyglesias@kinnamplus.com,1,NULL,20193,19.2,90,gas,Surzapommor Direct
tyum@yearin.com,3,Grofropplin,7449,18.6,190,gas,Rapkilantor International Group
vangalich@konex.com,1,Tiptumentor,10550,21.5,NULL,gas,Unbanollentor WorldWide Group
varias@labdrill.com,1,Upjubedgan,5777,31.4,122,electric,Truglibazz Direct
vbarfield@xx-zobam.com,1,Tipfropopower,6840,68.3,NULL,electric,Raprobower International
vbarfield@xx-zobam.com,3,Froquestepar,7323,49.6,225,electric,Qwicadplentor Holdings
vbiddy@warephase.com,4,Supsapinex,8456,11.1,122,gas,Klizapin
vbiddy@warephase.com,5,Suphupewicator,6995,10.9,118,gas,Qwihupor Direct Group
vbiddy@warephase.com,6,NULL,8024,14.6,NULL,electric,Supsapedicator Holdings
vblackwood@konex.com,3,Lomnipegax,6943,90.7,NULL,gas,Repebilover
vbookamer@domzoom.com,1,Pardimimar,3775,40.5,192,electric,Vartumackicator Company
vbookamer@domzoom.com,3,Redimplar,4442,84.7,150,electric,Hapdudower Holdings Company
vbrossart@dontechi.com,2,Zeetumazz,6720,17.8,NULL,thermosolar,Barsipicar Holdings Inc
vbrossart@dontechi.com,3,Gronipewistor,7005,38.2,123,thermosolar,Unrobexower Corp.
vbrossart@dontechi.com,5,Inbanewantor,4481,76.2,NULL,gas,Zeetinexower International
vbrossart@konmatfix.com,4,Froquestplax,10222,34.7,143,thermosolar,Endpickower Group
vbrossart@konmatfix.com,6,Wintumackazz,7104,32.3,218,gas,Dopnipicar
vbrucato@zotware.com,1,Mondudupar,9752,80,94,electric,Barwerackazz WorldWide Group
vcantres@year-job.com,7,Monkilistor,5225,28.7,159,gas,Winquestedgazz Inc
vcentini@sonron.com,1,NULL,3783,19,NULL,electric,Trusipplex International
vcolaizzo@codehow.com,3,Qwikililar,7318,15.6,119,electric,Partinedin
vcoody@warephase.com,4,Kliwerpopin,2455,54.7,148,gas,Tuprobollicator WorldWide
vcorrington@ganjaflex.com,1,Endsipollin,11763,72,125,gas,Bareredgantor Holdings Group
vdewar@konex.com,1,Winsipower,9741,34.5,94,electric,Monzapupin Direct Company
vfarrow@mathtouch.com,1,Zeecadedentor,10648,16.9,166,gas,Varquestentor Direct
vfarrow@mathtouch.com,2,Upmunplicator,9779,38.2,111,gas,Uneran International
vfishburne@fasehatice.com,3,Thrupickaquan,8029,37.7,91,electric,Thrutanower
vflosi@scotfind.com,1,Empebadazz,8426,53.5,101,gas,Resapollower Holdings
vgesick@groovestreet.com,4,Supglibadar,6556,31.1,92,gas,Barvenar Inc
vgrenet@cancity.com,2,Monjubax,5399,92,NULL,gas,Happebegower
vhengel@toughzap.com,3,Haptanilazz,5942,16.4,207,gas,Rappebor International Group
vhochard@statholdings.com,1,Windudplistor,7325,61.1,NULL,heat pump,Endjubupover International Company
vhoogland@scottech.com,1,Adtinicantor,7103,14.1,93,electric,Emsipimax Holdings
vjuvera@condax.com,1,Qwiquestepor,5796,12.5,191,electric,Adcadackor Direct Company
vkeneipp@kan-code.com,2,Invenover,6752,40,132,electric,Supbanefower Holdings Corp.
vkitzman@plusstrip.com,2,Upbanaquar,7053,34.2,152,gas,Adcadimin International
vklusman@opentech.com,2,Parjubegazz,4985,53.8,157,gas,Cipfropax
vkorando@rangreen.com,2,Surtumower,3225,70.2,116,electric,Barsapover Direct
vlapage@dalttechnology.com,2,NULL,3260,18,124,electric,Dopnipan WorldWide Company
vlary@rundofase.com,1,Zeeglibamor,13280,75.9,180,gas,Parsipentor Holdings
vmaile@year-job.com,3,Frobanackazz,5994,62.1,117,electric,Qwierover
vmatuszak@iselectrics.com,1,Updudepantor,6640,77.3,123,electric,Rapfropistor Direct
vmatuszak@iselectrics.com,3,Barpebadicator,5908,106.2,115,thermosolar,Unhupicazz International Inc
vmaybury@faxquote.com,5,Thrusipax,5060,11.3,150,gas,Raphupentor Direct
vmaybury@faxquote.com,8,Endrobistor,5738,13.3,NULL,heat pump,Zeewerpistor Holdings
vmccullan@konmatfix.com,3,Tippebollax,5681,54.7,190,heat pump,Upwerpentor WorldWide
vmccullan@konmatfix.com,4,Surkilimazz,5560,19.3,NULL,electric,Qwiquestentor Company
vmeteer@donware.com,2,Unrobamex,5364,16.6,134,electric,Unwerpegicator WorldWide
vmeteer@donware.com,3,Lommunicistor,5376,84.1,151,gas,Barpickonax Inc
vmunis@zathunicon.com,2,Trusiponazz,10594,18.7,194,gas,Rapkilantor International Group
vmunns@plussunin.com,5,Thrupickanor,6975,11.9,112,electric,Lomfropor
vmunns@plussunin.com,6,Supbanantor,9457,66.6,192,thermosolar,Parwerentor International
vmunns@plussunin.com,7,Trutanommar,7857,19.2,115,electric,Monhupepower Direct Company
vnestle@gogozoom.com,1,Haptumaquower,7264,49.2,105,electric,Recadedin Direct
vpadilla@sumace.com,1,Upfropommantor,9095,44.7,154,electric,Tupquestentor
vpadilla@sumace.com,2,Hapkilax,10116,35.3,102,electric,Bartinanor
vpadilla@sumace.com,3,Hapsipomman,8482,47.4,168,gas,Groerexower WorldWide
vpontoriero@inity.com,1,Tipzapilan,3737,41.4,98,gas,Inwerpover
vpontoriero@inity.com,3,Dopdudonentor,4711,64.3,126,electric,Lomcadar Corp.
vradde@yearin.com,1,Haperantor,17844,61.4,104,electric,Tiphupar WorldWide Group
vrodefer@plexzap.com,2,Tupdudover,4557,24.5,169,gas,Rehupommantor Holdings Corp.
vsahagun@fasehatice.com,3,NULL,5858,62.2,97,electric,Upkilex WorldWide Group
vshields@konmatfix.com,1,Hapnipegor,5104,34.5,NULL,thermosolar,Frodimex Holdings
vstimmel@betatech.com,5,Klisipicax,4231,12,220,gas,Inkilazz Corp.
vstockham@y-corporation.com,2,NULL,6558,51,100,electric,Winsapplover
vstockham@y-corporation.com,3,Ciptumedgar,6508,33.9,NULL,electric,Parkilicentor International
vstuer@dambase.com,6,Tippickegentor,4972,10.9,246,electric,Rapkilantor International Group
vsweigard@betatech.com,2,NULL,8461,30.8,151,gas,Zeetanar International Group
vsweigard@xx-zobam.com,2,NULL,8290,17.9,107,thermosolar,Lomdimin International Company
vsweigard@xx-zobam.com,3,Hapfropupicator,7803,48.8,217,gas,Unmunimax Group
vtagala@golddex.com,6,Infropedgicator,8923,91.2,219,electric,Endquestistor Direct
vtollner@plussunin.com,1,Untanistor,5917,19.2,119,gas,Kliericator International
vtollner@plussunin.com,2,Truquestazz,5521,32.1,162,gas,Updudentor
vtollner@plussunin.com,4,NULL,4902,74.3,116,gas,Upjubistor Group
vtollner@plussunin.com,6,Intanedower,4426,12.9,198,gas,Surjubackar International
vturinetti@konex.com,1,Adhupin,9152,12,110,electric,Empickopentor Holdings
vupthegrove@dalttechnology.com,2,NULL,12609,18.9,99,electric,Monpebistor International
vupthegrove@dalttechnology.com,7,Zeejubegistor,9215,42.3,109,thermosolar,Barpickamentor
